36095,"PRICHARD LUCIFER","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3609,33,3609,36,33,10,70.0,,,"0000","812164100970",125.42,,,,30,,,,,30,180,,30,,,,30,30,2.11,,512.55,433.16,3255.18,3971.83,2598.91,3046.49,1000,,,,,18.00,40317,,33,1
36105,"PRICHARD PRIVATE STOCK","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3610,33,3610,36,33,10,90.0,,,"0000","812164100119",483.96,,,5,,,,,5,,,5,,,,,5,,,,.02,,.02,,,,1000,,,,,18.00,82714,,33,1
36115,"PRICHARD TN WHISKEY","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3611,3,3611,36,3,10,80.0,,,"0000","",183.68,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,83016,,3,1
36116,"PRICHARD DBL BRL BOURBON","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3611,3,3611,36,3,10,80.0,,,"0000","",448.11,,,13,,,,6,,19,132,60,60,,,,120,107,,,1359.50,982.87,9280.31,,6828.36,,1000,,,,,18.00,32517,,3,1
36120,"PRICHARD BALDMTN SHINE","","175L",20,6,10.50000,10.50000,9900,1,3612,8,3612,36,8,10,90.0,,,"0000","812164008101",125.42,,,186,,,,4,99,91,199,,240,,,,240,54,2.44,,1622.48,1274.00,3628.08,4517.21,2786.00,3416.00,1000,,,,,18.00,40617,,8,1
36156,"PRICHARD FUDGE BROWNIE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3615,45,3615,36,45,10,35.0,,,"0000","812164410010",125.42,,,22,60,,,14,54,42,167,54,60,,,,114,92,1.66,,694.80,606.41,3019.17,3001.03,2411.21,2396.77,1000,,,,,18.00,40317,,45,1
36157,"PRICHARD PRALINE CREAM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3615,42,3615,36,42,10,60.0,,,"0000","812164000518",125.42,,,64,,,,17,55,26,69,70,,,,,70,6,.60,,424.36,375.40,1197.91,1093.19,996.25,866.30,1000,,,,,18.00,21617,,42,1
36158,"PRICHARD PEANUT BUT PIE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3615,45,3615,36,45,10,40.0,,,"0000","812164005513",125.42,,,122,,,,4,126,,9,124,,,,,124,2,,,,,168.84,,127.70,,1000,,,,,18.00,103016,,45,1
36900,"RUM SH SWTLUCY CRM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,42,3690,36,42,10,70.0,,,"0000","",94.59,,,,,,,,,,72,,6,,,,6,6,3.90,,,,1135.08,6148.35,1021.56,5533.45,1000,,,,,,,,42,1
36901,"RUM SH BOURBON","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,3,3690,36,3,10,90.0,,,"0000","",372.65,,,,,,,,,,246,,144,,,,144,144,,,,,15278.65,,12520.58,,1000,,,35,,,,35,3,1
36902,"RUM SH CRYSTAL","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,33,3690,36,33,10,80.0,,,"0000","",94.59,,,,,,,,,,18,,12,,,,12,12,.36,,,,283.77,567.54,255.39,510.78,1000,,,12,,,,12,33,1
36903,"RUM SH CRAN RM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,33,3690,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,90,,54,,,,54,54,.78,,,,1418.85,1229.67,1276.95,1106.69,1000,,,7,,,,7,33,1
36905,"RUM SH CHOC BRB","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,33,3690,36,33,10,90.0,,,"0000","",255.98,,,,,,,,,,,,,,,,,,1.74,,,,,7423.42,,6681.02,1000,,,,,,,,33,1
36906,"RUM SH CRAN LIQ","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,45,3690,36,45,10,80.0,,,"0000","",76.92,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,45,1
36907,"RUM SH FINE RM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,33,3690,36,33,10,80.0,,,"0000","",139.32,,,,,,,,,,72,,24,,,,24,24,1.26,,,,1671.84,2925.72,1504.56,2632.98,1000,,,12,,,,12,33,1
36908,"RUM SH FUDGEBRWN","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,45,3690,36,45,10,35.0,,,"0000","",94.59,,,,,,,,,,516,,288,,,,288,288,4.32,,,,8134.74,6810.48,7321.18,6129.36,1000,,,36,,,,36,45,1
36909,"RUM SH GEORGIABL","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3690,33,3690,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,228,,120,,,,120,120,3.90,,,,3594.42,6148.35,3234.94,5533.45,1000,,,,,,,,33,1
36910,"RUM SH KEYLIME","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,33,3691,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,102,,60,,,,60,60,1.02,,,,1608.03,1608.03,1447.21,1447.21,1000,,,12,,,,12,33,1
36911,"RUM SH LIGHTNING","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,8,3691,36,8,10,90.0,,,"0000","",94.59,,,,,,,,,,126,,66,,,,66,66,1.98,,,,1986.39,3121.47,1787.73,2809.29,1000,,,,,,,,8,1
36913,"RUM SH PRVT STK","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,33,3691,36,33,10,90.0,,,"0000","",372.65,,,,,,,,,,24,,,,,,,,.12,,,,1490.60,745.30,1341.52,670.76,1000,,,12,,,,12,33,1
36914,"RUM SH SWT LUCY","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,33,3691,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,90,,24,,,,24,24,4.44,,,,1418.85,6999.66,1276.95,6299.62,1000,,,1,,,,1,33,1
36915,"RUM SH SPICED","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,33,3691,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,84,,42,,,,42,42,.30,,,,1324.26,472.95,1191.82,425.65,1000,,,12,,,,12,33,1
36916,"RUM SH TN WHSKY","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,6,3691,36,6,10,80.0,,,"0000","",139.32,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,6,1
36917,"RUM SH TN MALT","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,4,3691,36,4,10,80.0,,,"0000","",190.00,,,,,,,,,,108,,66,,,,66,66,,,,,3420.00,,3066.84,,1000,,,,,,,,4,1
36918,"RUM SH TN RYE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,11,3691,36,11,10,86.0,,,"0000","",190.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,11,1
36919,"RUM SH GEN CHTM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3691,33,3691,36,33,10,80.0,,,"0000","",158.45,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,33,1
36920,"RUM SH LUCIFER","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,258,,132,,,,132,132,2.34,,,,4067.37,3689.01,3660.59,3320.07,1000,,,6,,,,6,33,1
36921,"RUM SH SW LUCY","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,192,,132,,,,132,132,.72,,,,1513.44,567.54,1362.08,510.78,1000,,,24,,,,24,33,1
36922,"RUM SH LUCIFER","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,70.0,,,"0000","",94.59,,,,,,,,,,36,,12,,,,12,12,.36,,,,283.77,283.77,255.39,255.39,1000,,,12,,,,12,33,1
36923,"RUM SH REDNK RIVGOLD","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,80.0,,,"0000","",77.32,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,33,1
36924,"RUM SH REDNK RIVSLVR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,80.0,,,"0000","",77.32,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,33,1
36925,"RUM SH PRALINE CRM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3692,42,3692,36,42,10,60.0,,,"0000","",94.59,,,,,,,,,,360,,174,,,,174,174,3.18,,,,5675.40,5013.27,5107.80,4511.89,1000,,,,,,,,42,1
36926,"RUM SH BALDMTN SHN","","175L",20,6,10.50000,10.50000,9900,1,3692,8,3692,36,8,10,90.0,,,"0000","",91.66,,,,,,,,,,18,,,,,,,,1.32,,,,274.98,2016.52,247.50,1815.00,1000,,,6,,,,6,8,1
36927,"RUM SH BALDMTN PCHMNG","","175L",20,6,10.50000,10.50000,9900,1,3692,33,3692,36,33,10,90.0,,,"0000","",91.66,,,,,,,,,,78,,48,,,,48,48,.36,,,,1191.58,549.96,1072.50,495.00,1000,,,12,,,,12,33,1
36928,"RUM SH BOMADE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,90.0,,,"0000","",72.65,,,,,,,,,,132,,60,,,,60,60,1.02,,,,1598.30,1235.05,1438.36,1111.46,1000,,,1,,,,1,33,1
36929,"RUM SH RUBY RED","","750M",40,6,4.50000,4.50000,9900,1,3692,33,3692,36,33,10,90.0,,,"0000","",72.65,,,,,,,,,,108,,54,,,,54,54,.72,,,,1307.70,871.80,1176.84,784.56,1000,,,1,,,,1,33,1
36930,"RUM SH TS VODKA","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3693,23,3693,36,23,10,80.0,,,"0000","",72.65,,,,,,,,,,162,,90,,,,90,90,,,,,1961.55,,1765.26,,1000,,,6,,,,6,23,1
36931,"RUM SH PNUT BUTTER PIE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3693,45,3693,36,45,10,80.0,,,"0000","",94.59,,,,,,,,,,234,,102,,,,102,102,,,,,3689.01,,3320.07,,1000,,,,,,,,45,1
36999,"RUM SH MINI","","50ML",90,96,4.80000,4.80000,9900,1,3699,45,3699,36,45,10,80.0,,,"0000","",94.59,,,,,,,,,,576,,480,,,,480,480,8.64,,,,567.54,851.31,512.88,769.32,1000,,,,,,,,45,1
37005,"BUCCIA LEMONCELLO","","750M",40,12,9.00000,9.00000,9900,1,3700,46,3700,37,46,10,60.0,,,"0000","",152.30,,,,,,,,,,168,,168,,,,168,168,1.67,,,,1494.78,1485.88,1424.78,1416.30,1110,,,,,18.00,33017,,46,1
37006,"ASHLING WHITE CHOCOLATE","","750M",40,12,9.00000,9.00000,9900,1,3700,41,3700,37,41,10,40.0,,,"0000","",150.00,,,,,,,,,,48,,,,,,,,,,,,370.44,,350.44,,1110,,,,,18.00,21017,,41,1
37007,"ASHLING IRISH CREAM","","750M",40,12,9.00000,9.00000,9900,1,3700,41,3700,37,41,10,30.0,,,"0000","",150.00,,,,,,,,,,24,,,,,,,,,,,,185.22,,175.22,,1110,,,,,18.00,21017,,41,1
37102,"GRAYS PEAK VODKA","","175L",20,6,10.50000,10.50000,9900,1,3710,23,3710,37,23,10,80.0,,,"0000","084279982540",143.34,,,851,228,,,-4,739,336,420,515,336,,,,851,,7.31,,5671.68,5195.68,7028.00,11939.98,6494.60,11303.68,1100,,,,84,18.00,41017,,23,1
37104,"GRAYS PEAK VODKA","","1LTR",30,12,12.00000,12.00000,9900,1,3710,23,3710,37,23,10,80.0,,,"0000","084279987231",188.16,,,165,36,,,-2,199,,72,165,,,,,165,,2.04,,,,875.49,2330.95,738.60,2092.70,1100,,,,36,18.00,41017,,23,1
37105,"GRAYS PEAK VODKA","","750M",40,12,9.00000,9.00000,9900,1,3710,23,3710,37,23,10,80.0,,,"0000","",170.23,,,,168,,,,72,96,144,,,,,,,,3.00,,892.97,750.40,1288.17,2494.90,1125.60,2345.00,1100,,,,,18.00,41017,,23,1
37106,"GRAYS PEAK VODKA","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3710,23,3710,37,23,10,80.0,,,"0000","",102.97,,,,120,,,,60,60,60,,,,,,,,.60,,391.50,331.50,391.50,356.50,331.50,331.50,1100,,,,,18.00,41017,,23,1
37109,"GRAYS PEAK VODKA","","50ML",90,120,6.00000,6.00000,9900,1,3710,23,3710,37,23,10,80.0,,,"0000","",122.97,,,,360,,,,360,,,,,,,,,,2.40,,,,,161.48,,151.48,1100,,,,,18.00,41017,,23,1
37115,"GRAYS PEAK LEMON VODKA","","750M",40,12,9.00000,9.00000,9900,1,3711,23,3711,37,23,10,80.0,,,"0000","",152.97,,,,48,,,,24,24,84,,48,,,,48,48,,,211.60,187.60,705.60,,656.60,,1100,,,,,18.00,41017,,23,1
37116,"GRAYS PEAK BERRY VODKA","","750M",40,12,9.00000,9.00000,9900,1,3711,23,3711,37,23,10,80.0,,,"0000","",152.97,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,18.00,41017,,23,1
37122,"GRAYS PEAK GIN","","175L",20,6,10.50000,10.50000,9900,1,3712,21,3712,37,21,10,80.0,,,"0000","084279999180",170.23,,,,84,,,,42,42,36,,,,,,,,,,888.02,804.02,731.16,,689.16,,1100,,,,,18.00,41017,,21,1
37125,"GRAYS PEAK GIN","","750M",40,12,9.00000,9.00000,9900,1,3712,21,3712,37,21,10,80.0,,,"0000","",202.97,,,,144,,,,60,84,192,,72,,,,72,72,,,893.27,809.27,1978.76,,1849.76,,1100,,,,,18.00,41017,,21,1
38002,"TULLAMORE DEW IRISH","","175L",20,6,10.50000,10.50000,9900,1,3800,13,3800,38,13,10,80.0,,,"0000","",241.94,,,28,144,,,-20,126,26,381,154,,,,,154,126,3.02,,790.26,726.58,13087.97,10429.71,10647.06,8439.40,1000,,,,,18.00,41117,,13,1
38004,"TULLAMORE DEW IRISH","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,1,3800,13,3800,38,13,10,80.0,,,"0000","083664872480",147.82,,,17,180,,,55,151,101,818,24,420,,,,444,427,5.07,,1826.15,1694.45,16308.59,10981.36,13723.22,8249.39,1000,,,,,18.00,41017,,13,1
38005,"TULLAMORE DEW IRISH","","750M",40,12,9.00000,9.00000,9900,1,3800,13,3800,38,13,10,80.0,,,"0000","083664872466",224.02,,,979,,,,-32,845,102,2134,603,1224,240,,,2067,1088,25.31,,1909.30,1311.79,36333.59,43355.14,27444.88,32550.55,1000,,,,,18.00,32517,,13,1
38015,"TULLAMORE DEW CROCK","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3801,13,3801,38,13,10,80.0,,,"0000","083664872473",170.23,,,11,18,,,,18,11,65,18,18,,,,36,25,1.02,,295.82,213.83,1686.63,2581.33,1263.51,1982.71,1000,,,,,18.00,41117,,13,1
38016,"TULLAMORE DEW TRILOGY15YR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3801,13,3801,38,13,10,80.0,,,"0000","",407.77,,,6,,,,,6,,11,,12,,,,12,6,.18,,,,698.48,932.13,507.67,578.50,1000,,,,,18.00,32517,,13,1
38026,"TULLAMORE DEW 12 YR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3802,13,3802,38,13,10,80.0,,,"0000","083664872510",250.90,,,67,,,,9,77,-1,58,89,,,,,89,22,.92,,-30.41,-29.35,2286.37,3224.04,1517.42,2546.74,1000,,,,,18.00,22817,,13,1
38027,"TULLAMORE DEW 14YR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3802,13,3802,38,13,10,80.0,,,"0000","",500.00,,,6,,,,,5,1,7,,12,,,,12,6,,,86.34,41.62,586.34,,291.34,,1000,,,,,18.00,32517,,13,1
38028,"TULLAMORE DEW 18YR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3802,13,3802,38,13,10,80.0,,,"0000","",700.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,,,13,1
38410,"HUDSON MAPLE RYE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3841,11,3841,38,11,10,80.0,,,"0000","",277.80,,,42,,,,,30,12,16,4,42,,,-10,36,-6,,,492.90,384.26,663.17,,512.35,,1000,,,,,18.00,31517,,11,1
38411,"HUDSON BABY BRBN","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3841,3,3841,38,3,11,80.0,,,"0000","813715020931",277.80,,,44,126,,,-12,114,44,288,,126,,,,126,82,2.06,,1819.51,1408.94,12351.59,9262.57,9222.13,6596.34,1100,,,,,18.00,41117,,3,1
38412,"HUDSON MNHT RYE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3841,11,3841,38,11,11,80.0,,,"0000","813715020948",277.80,,,14,42,,,3,59,-6,45,44,,,,,44,30,.50,,-268.91,-192.13,2032.96,2294.42,1440.94,1601.02,1100,,,,3,18.00,41117,,11,1
38413,"HUDSON CORN WHSKY","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3841,8,3841,38,8,11,92.0,,,"0000","850831002069",331.58,,,9,,,,-2,7,,,9,,,,,9,,,,,,,,,,1100,,,,,18.00,32013,,8,1
38414,"HUDSON CORN WHSKY","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3841,8,3841,38,8,11,92.0,,,"0000","850831002250",277.80,,,3,,,,,3,,1,3,,,,,3,,.01,,,,49.30,49.30,30.40,30.40,1100,,,,,18.00,63014,,8,1
38415,"HUDSON 4GRN BRBN","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3841,3,3841,38,3,11,92.0,,,"0000","",483.95,,,9,,,,,9,,8,13,,,,,13,4,.07,,,,328.66,262.55,213.60,186.90,1100,,,,,18.00,20516,,3,1
38416,"HUDSON MNHTN RYE","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3841,11,3841,38,11,11,92.0,,,"0000","",483.95,,,12,,,,,11,1,1,12,,,,,12,,.50,,41.83,26.70,41.83,1458.78,26.70,1078.26,1100,,,,,18.00,51215,,11,1
38419,"HUDSON MAPLE RYE","12 PER CASE","375M",60,12,4.50000,4.50000,9900,1,3841,11,3841,38,11,11,92.0,,,"0000","850831002496",483.95,,,8,,,,,8,,1,8,,,,,8,,.17,,,,41.83,598.58,26.70,453.84,1100,,,,2,18.00,20516,,11,1
38512,"FLOR CANA GOLD 4YR","","175L",20,6,10.50000,10.50000,9900,1,3851,33,3851,38,33,11,80.0,,,"0000","026964690262",161.33,,,59,,,,,41,18,73,30,42,,,,72,13,.68,,434.74,337.32,1807.14,1718.34,1368.02,1274.32,1000,,,,,18.00,31517,,33,1
38514,"FLOR CANA GOLD 4YR","","1LTR",30,12,12.00000,12.00000,9900,1,3851,33,3851,38,33,11,80.0,,,"0000","026964237689",206.08,,,14,36,,,12,48,14,77,29,,,,,29,15,1.06,,211.45,181.70,1292.08,2059.38,999.38,1375.82,1000,,,,,18.00,41117,,33,1
38515,"FLOR CANA GOLD 4YR","","750M",40,12,9.00000,9.00000,9900,1,3851,33,3851,38,33,11,80.0,,,"0000","026964177190",215.13,,,84,,,,,71,13,94,38,84,,,,122,38,2.13,,198.71,137.11,1458.28,3450.14,991.46,2246.59,1000,,,,,18.00,31517,,33,1
38522,"FLOR CANA XDRY 4YR","","175L",20,6,10.50000,10.50000,9900,1,3852,33,3852,38,33,11,80.0,,,"0000","026964194425",161.33,,,17,,,,,5,12,12,20,,,,-3,17,,.44,,291.32,224.88,291.32,1083.69,224.88,773.22,1000,,,42,,18.00,43017,42,33,1
38524,"FLOR CANA XDRY 4YR","","1LTR",30,12,12.00000,12.00000,9900,1,3852,33,3852,38,33,11,80.0,,,"0000","026964453188",206.08,,,141,132,,,4,165,28,298,257,,,,,257,116,2.57,,422.90,330.72,4825.46,4092.80,3519.84,3035.57,1000,,,264,,18.00,43017,264,33,1
38525,"FLOR CANA XDRY 4YR","","750M",40,12,9.00000,9.00000,9900,1,3852,33,3852,38,33,11,80.0,,,"0000","",215.13,,,9,84,,,8,84,17,99,34,,,,,34,25,.95,,240.56,179.35,1887.70,1279.18,1044.21,1002.41,1000,,,,,18.00,41117,,33,1
38535,"FLOR CANA 7YR GRNRES","","750M",40,12,9.00000,9.00000,9900,1,3853,33,3853,38,33,11,80.0,,,"0000","",241.94,,,33,84,,,,80,37,172,84,,,,,84,51,1.66,,702.86,505.64,3322.45,3183.32,2350.59,2268.67,1000,,,,,18.00,41017,,33,1
38536,"FLOR CANA CENT 18YR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3853,33,3853,38,33,11,80.0,,,"0000","02694500233",237.46,,,16,,,,,2,14,34,,18,,,,18,2,.36,,533.32,393.16,1290.72,1353.35,954.82,1010.96,1000,,,18,,18.00,43017,18,33,1
38537,"FLOR CANA CENT 12YR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3853,33,3853,38,33,11,80.0,,,"0000","026964823967",192.64,,,2,18,,,-2,15,3,21,12,,,,,12,10,.12,,56.79,64.20,590.72,360.04,449.42,256.81,1000,,,,,18.00,41117,,33,1
38538,"FLOR CANA 25 YR","","750M",40,6,4.50000,4.50000,9900,1,3853,33,3853,38,33,10,80.0,,,"0000","",699.08,,,12,,,,,12,,,,12,,,,12,,,,,,,,,,1000,,,,,18.00,31517,,33,1
39001,"LOS SIETE MIST DOBAYEJ","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3900,20,3900,39,20,11,80.0,,,"0000","",188.10,,,14,120,,,4,35,49,272,59,,,,-4,55,41,1.67,,1510.50,966.77,8254.57,4845.72,5366.56,3294.91,1110,,,168,8,18.00,50117,168,20,1
39002,"LOS SIETE MIST MEXICANO","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3900,20,3900,39,20,11,80.0,,,"0000","",394.30,,,58,,,,1,55,4,9,61,,,,,61,3,.10,,270.43,182.92,614.03,629.35,411.57,457.30,1110,,,,7,18.00,61016,,20,1
39003,"LOS SIETE MIST TOBALA","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3900,20,3900,39,20,11,80.0,,,"0000","7503016487078",645.50,,,14,,,,,14,,,14,,,,,14,,.12,,,,,1240.54,,896.76,1110,,,,6,18.00,61016,,20,1
39004,"LOS SIETE MIST ESPADIN","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3900,,3900,39,20,11,80.0,,,"0000","7503016487023",264.40,,,33,,,,-7,22,4,13,35,,,,,35,2,.20,,185.32,118.92,582.03,859.83,386.49,594.60,1110,,,,5,18.00,61016,,,1
39005,"LOS SIETE MIST COYOTE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3900,20,3900,39,20,11,80.0,,,"0000","",470.50,,,47,,,,5,50,2,3,48,,,,,48,1,.13,,162.84,109.46,244.26,1000.46,164.19,711.49,1110,,,,3,18.00,61016,,20,1
39006,"LOS SIETE MIST PECHUGA","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,3900,20,3900,39,20,11,80.0,,,"0000","",721.60,,,,,,,,,,,,,,,,,,.12,,,,,1427.86,,1004.76,1110,,,,,18.00,82016,,20,1
40015,"NO 209 GIN","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4001,21,4001,40,21,11,92.0,,,"0000","891811000019",170.23,,,21,120,,,,130,11,79,37,,,,,37,16,.76,,313.76,209.68,2259.08,2133.52,1505.88,1448.72,1000,,,,,18.00,43017,,21,1
41000,"JOURNEYMAN HMDNGR","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4100,23,4100,41,23,11,90.0,,,"0000","013964514896",111.97,,,25,,,,,25,,2,26,,,,,26,1,.01,,,,27.96,21.67,25.12,12.56,1110,,,,5,18.00,,,23,1
41001,"JOURNEYMAN RYE","","750M",40,6,4.50000,4.50000,9900,1,4100,11,4100,41,11,11,90.0,,,"0000","013964514803",224.02,,,82,,,,9,90,1,22,83,,,,,83,1,.67,,35.99,25.23,775.41,2412.52,555.06,1690.41,1110,,,,5,18.00,,,11,1
41002,"JOURNEYMAN SNGL MALT","","750M",40,6,4.50000,4.50000,9900,1,4100,17,4100,41,17,11,80.0,,,"0000","013964514704",273.31,,,26,,,,,26,,2,26,,,,,26,,,,,,60.33,,64.46,,1110,,,,6,18.00,,,17,1
41003,"JOURNEYMAN SILVR CRS","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4100,10,4100,41,10,11,90.0,,,"0000","013964514827",224.02,,,46,,,,,46,,14,54,,,,-2,52,6,.15,,,,483.27,554.42,353.22,378.45,1110,,,,4,18.00,91516,,10,1
41005,"JOURNEYMAN WHEAT","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4100,10,4100,41,10,11,90.0,,,"0000","013964514711",224.02,,,46,,,,,46,,11,46,,,,1,47,1,.11,,,,376.10,435.95,277.53,277.53,1110,,,,3,18.00,91516,,10,1
41007,"JOURNEYMAN FEATHERBONE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4100,3,4100,41,3,11,90.0,,,"0000","013964514780",224.02,,,51,,,,,41,10,81,88,,,,,88,37,.39,,367.78,252.30,2898.49,1472.24,2043.63,983.97,1110,,,,4,18.00,,,3,1
41008,"Z JOURNEYMAN FW&S WHTBRL","","750M",40,6,4.50000,4.50000,9900,1,4100,,4100,41,23,11,90.0,,,"0000","",221.00,,,,,,,,,,,,,,,,,,.59,,,,,2507.53,,1901.57,1100,,,,,18.00,,,,1
41009,"JOURNEYMAN GIN","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4100,21,4100,41,21,11,90.0,,,"0000","013964514766",156.79,,,17,,,,1,16,2,19,28,,,,,28,11,.04,,58.28,35.46,467.48,116.56,336.87,71.60,1110,,,,3,18.00,11214,,21,1
41024,"JOURNEYMAN OCG","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4102,48,4102,41,192,11,20.0,,,"0000","091037064585",71.62,,,155,,,,-25,112,18,68,169,,,,,169,14,.35,,153.15,127.14,521.91,378.82,480.28,247.18,1110,,,,,18.00,92815,,48,1
42000,"CASAMIGOS ANEJO","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,1,4200,19,4200,42,19,10,80.0,,,"0000","083089452106",327.10,,,50,,,,,,50,129,37,60,,,-15,82,32,.88,,2628.04,1867.88,6840.13,4764.75,4819.23,3287.59,1000,,,60,,18.00,43017,60,19,1
42001,"CASAMIGOS ANEJO","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,4200,19,4200,42,19,10,80.0,,,"0000","083089452007",277.80,,,121,,,,2,,123,382,116,120,,,,236,115,5.02,,5087.74,3902.79,15977.06,20984.68,12120.86,15928.46,1000,,,180,,18.00,43017,180,19,1
42002,"CASAMIGOS ANEJO","60 PER CASE","50ML",90,60,3.00000,3.00000,9900,1,4200,19,4200,42,19,10,80.0,,,"0000","083089452151",160.82,,,205,,,,47,180,72,187,250,,,,,250,45,3.17,,183.34,130.28,524.96,814.88,338.43,573.61,1000,,,,,18.00,13017,,19,1
42003,"CASAMIGOS BLANCO","60 PER CASE","50ML",90,60,3.00000,3.00000,9900,1,4200,19,4200,42,19,10,80.0,,,"0000","083089450157",113.77,,,311,,,,51,196,166,755,,600,,,,600,289,7.50,,305.58,203.70,1362.90,1335.65,926.25,920.10,1000,,,,,18.00,30117,,19,1
42004,"CASAMIGOS BLANCO","6 PER CASE","1LTR",30,6,4.50000,4.50000,9900,1,4200,19,4200,42,19,10,80.0,,,"0000","083089450102",266.97,,,134,240,,,-1,197,176,734,49,300,,,,349,215,5.88,,7614.17,5401.27,31813.21,25410.23,22525.80,18045.28,1000,,,,,18.00,41117,,19,1
